0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
9.1189,8.603,8.603,10.9253,10.9253,12.4592,12.4592,12.4592,7.7535,7.7535,13.3421,6.589899999999999,16.196,16.196,9.8361,16.884700000000002,14.0383,14.0383,14.0383,14.0383,4.4894,inf,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,17.4558,3.2513,6.8887,11.7897,18.0027,18.631,13.4664,13.4664,13.4664,13.4664,13.4664,7.7061,2.6881,19.5905,15.8024,15.8024,15.8024,15.8024,15.8024,10.1666,7.7184,5.3765,22.1889,15.8148,15.8148,22.5888,22.5888,24.0343,24.9597,24.9597,12.3911,25.5884,25.6172,10.9547,26.2505,26.2505,26.2505,27.3963,11.9326,27.8157,9.3747,12.8137,28.4336,28.4352,13.3541,29.266,29.5553,19.214,30.0591,10.6471,30.5288,30.8221,31.1861,31.4286,14.9997,12.0872,32.0673,32.2232,32.5064,21.7975,33.1132,24.147,33.402800000000006,33.4669,16.6738,21.6595,34.1052,16.724400000000003,17.2606,34.690400000000004,34.6939,34.8021,34.9271,35.022400000000005,35.1574,35.5342,35.5616,20.7379,37.1779,37.890800000000006,26.1255,38.1618,18.5526,38.461400000000005,38.4894,38.8611,39.1514,39.1773,39.2107,39.2488,39.5827,40.2473,40.9577,20.106,30.1113,42.134,42.2188,42.7102,23.7196,43.996,44.0072,44.0961,45.5166,45.6311,31.5848,47.5614,38.5407,40.4861,53.7054,46.8655,65.092,9.1189,9.1189,12.4592,7.7535
