6.0,4.6759,4.6759,4.6759,4.16,4.16,4.16,7.3631,6.1501,8.0162,8.2759,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.9626,3.8666,8.9756,6.21,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,9.3295,12.3792,12.4854,12.4854,4.5364,5.3116,13.0646,6.9926,4.861800000000001,10.7975,13.6115,14.2398,12.9919,12.9919,10.6827,9.3727,7.1286000000000005,15.1993,15.3271,8.1397,12.1589,13.5128,17.409599999999998,17.5364,17.5364,17.7977,18.0273,18.1976,18.1976,18.4955,18.4955,19.1332,11.6978,11.6978,19.6431,20.0538,20.0538,20.0931,20.4875,20.5685,20.5685,20.9116,11.7071,21.1687,21.1972,21.226,15.3952,23.0051,16.3731,23.4245,23.5711,13.8152,15.774299999999998,24.0424,24.044,16.314700000000002,24.8748,24.9256,25.1641,14.6011,25.667900000000003,15.0876,26.1376,26.7949,27.0374,19.4402,16.5277,27.6761,27.832,28.1152,17.1846,28.722,29.0116,29.0757,29.1185,20.7096,29.714,30.1761,30.23,30.2992,30.3027,30.4109,30.6312,30.7662,31.143,31.1704,31.4588,31.5567,23.6985,32.3644,25.1136,33.4996,22.6194,33.6689,34.0702,34.0982,34.1143,19.349,34.6924,34.7602,34.8195,34.8576,35.1915,35.8561,35.9403,36.2277,36.2341,36.5636,36.5665,36.8197,24.5465,37.2346,37.5508,37.6547,37.8429,38.319,38.4937,38.9586,39.6048,40.893800000000006,41.6804,41.9537,30.7952,43.9555
6.0,4.6759,4.6759,4.6759,4.16,4.16,4.16,7.3631,6.1501,8.0162,8.2759,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.9626,3.8666,8.9756,6.21,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,9.3295,12.3792,12.4854,12.4854,4.5364,5.3116,13.0646,6.9926,4.861800000000001,10.7975,13.6115,14.2398,12.9919,12.9919,10.6827,9.3727,7.1286000000000005,15.1993,15.3271,8.1397,12.1589,13.5128,17.409599999999998,17.5364,17.5364,17.7977,18.0273,18.1976,18.1976,18.4955,18.4955,19.1332,11.6978,11.6978,19.6431,20.0538,20.0538,20.0931,20.4875,20.5685,20.5685,20.9116,11.7071,21.1687,21.1972,21.226,15.3952,23.0051,16.3731,23.4245,23.5711,13.8152,15.774299999999998,24.0424,24.044,16.314700000000002,24.8748,24.9256,25.1641,14.6011,25.667900000000003,15.0876,26.1376,26.7949,27.0374,19.4402,16.5277,27.6761,27.832,28.1152,17.1846,28.722,29.0116,29.0757,29.1185,20.7096,29.714,30.1761,30.23,30.2992,30.3027,30.4109,30.6312,30.7662,31.143,31.1704,31.4588,31.5567,23.6985,32.3644,25.1136,33.4996,22.6194,33.6689,34.0702,34.0982,34.1143,19.349,34.6924,34.7602,34.8195,34.8576,35.1915,35.8561,35.9403,36.2277,36.2341,36.5636,36.5665,36.8197,24.5465,37.2346,37.5508,37.6547,37.8429,38.319,38.4937,38.9586,39.6048,40.893800000000006,41.6804,41.9537,30.7952,43.9555
6.0,4.6759,4.6759,4.6759,4.16,4.16,4.16,7.3631,6.1501,8.0162,8.2759,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.9626,3.8666,8.9756,6.21,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,9.3295,12.3792,12.4854,12.4854,4.5364,5.3116,13.0646,6.9926,4.861800000000001,10.7975,13.6115,14.2398,12.9919,12.9919,10.6827,9.3727,7.1286000000000005,15.1993,15.3271,8.1397,12.1589,13.5128,17.409599999999998,17.5364,17.5364,17.7977,18.0273,18.1976,18.1976,18.4955,18.4955,19.1332,11.6978,11.6978,19.6431,20.0538,20.0538,20.0931,20.4875,20.5685,20.5685,20.9116,11.7071,21.1687,21.1972,21.226,15.3952,23.0051,16.3731,23.4245,23.5711,13.8152,15.774299999999998,24.0424,24.044,16.314700000000002,24.8748,24.9256,25.1641,14.6011,25.667900000000003,15.0876,26.1376,26.7949,27.0374,19.4402,16.5277,27.6761,27.832,28.1152,17.1846,28.722,29.0116,29.0757,29.1185,20.7096,29.714,30.1761,30.23,30.2992,30.3027,30.4109,30.6312,30.7662,31.143,31.1704,31.4588,31.5567,23.6985,32.3644,25.1136,33.4996,22.6194,33.6689,34.0702,34.0982,34.1143,19.349,34.6924,34.7602,34.8195,34.8576,35.1915,35.8561,35.9403,36.2277,36.2341,36.5636,36.5665,36.8197,24.5465,37.2346,37.5508,37.6547,37.8429,38.319,38.4937,38.9586,39.6048,40.893800000000006,41.6804,41.9537,30.7952,43.9555
6.0,4.6759,4.6759,4.6759,4.16,4.16,4.16,7.3631,6.1501,8.0162,8.2759,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.9626,3.8666,8.9756,6.21,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,9.3295,12.3792,12.4854,12.4854,4.5364,5.3116,13.0646,6.9926,4.861800000000001,10.7975,13.6115,14.2398,12.9919,12.9919,10.6827,9.3727,7.1286000000000005,15.1993,15.3271,8.1397,12.1589,13.5128,17.409599999999998,17.5364,17.5364,17.7977,18.0273,18.1976,18.1976,18.4955,18.4955,19.1332,11.6978,11.6978,19.6431,20.0538,20.0538,20.0931,20.4875,20.5685,20.5685,20.9116,11.7071,21.1687,21.1972,21.226,15.3952,23.0051,16.3731,23.4245,23.5711,13.8152,15.774299999999998,24.0424,24.044,16.314700000000002,24.8748,24.9256,25.1641,14.6011,25.667900000000003,15.0876,26.1376,26.7949,27.0374,19.4402,16.5277,27.6761,27.832,28.1152,17.1846,28.722,29.0116,29.0757,29.1185,20.7096,29.714,30.1761,30.23,30.2992,30.3027,30.4109,30.6312,30.7662,31.143,31.1704,31.4588,31.5567,23.6985,32.3644,25.1136,33.4996,22.6194,33.6689,34.0702,34.0982,34.1143,19.349,34.6924,34.7602,34.8195,34.8576,35.1915,35.8561,35.9403,36.2277,36.2341,36.5636,36.5665,36.8197,24.5465,37.2346,37.5508,37.6547,37.8429,38.319,38.4937,38.9586,39.6048,40.893800000000006,41.6804,41.9537,30.7952,43.9555
6.0,4.6759,4.6759,4.6759,4.16,4.16,4.16,7.3631,6.1501,8.0162,8.2759,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.9626,3.8666,8.9756,6.21,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,9.3295,12.3792,12.4854,12.4854,4.5364,5.3116,13.0646,6.9926,4.861800000000001,10.7975,13.6115,14.2398,12.9919,12.9919,10.6827,9.3727,7.1286000000000005,15.1993,15.3271,8.1397,12.1589,13.5128,17.409599999999998,17.5364,17.5364,17.7977,18.0273,18.1976,18.1976,18.4955,18.4955,19.1332,11.6978,11.6978,19.6431,20.0538,20.0538,20.0931,20.4875,20.5685,20.5685,20.9116,11.7071,21.1687,21.1972,21.226,15.3952,23.0051,16.3731,23.4245,23.5711,13.8152,15.774299999999998,24.0424,24.044,16.314700000000002,24.8748,24.9256,25.1641,14.6011,25.667900000000003,15.0876,26.1376,26.7949,27.0374,19.4402,16.5277,27.6761,27.832,28.1152,17.1846,28.722,29.0116,29.0757,29.1185,20.7096,29.714,30.1761,30.23,30.2992,30.3027,30.4109,30.6312,30.7662,31.143,31.1704,31.4588,31.5567,23.6985,32.3644,25.1136,33.4996,22.6194,33.6689,34.0702,34.0982,34.1143,19.349,34.6924,34.7602,34.8195,34.8576,35.1915,35.8561,35.9403,36.2277,36.2341,36.5636,36.5665,36.8197,24.5465,37.2346,37.5508,37.6547,37.8429,38.319,38.4937,38.9586,39.6048,40.893800000000006,41.6804,41.9537,30.7952,43.9555
6.0,4.6759,4.6759,4.6759,4.16,4.16,4.16,7.3631,6.1501,8.0162,8.2759,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.9626,3.8666,8.9756,6.21,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,9.3295,12.3792,12.4854,12.4854,4.5364,5.3116,13.0646,6.9926,4.861800000000001,10.7975,13.6115,14.2398,12.9919,12.9919,10.6827,9.3727,7.1286000000000005,15.1993,15.3271,8.1397,12.1589,13.5128,17.409599999999998,17.5364,17.5364,17.7977,18.0273,18.1976,18.1976,18.4955,18.4955,19.1332,11.6978,11.6978,19.6431,20.0538,20.0538,20.0931,20.4875,20.5685,20.5685,20.9116,11.7071,21.1687,21.1972,21.226,15.3952,23.0051,16.3731,23.4245,23.5711,13.8152,15.774299999999998,24.0424,24.044,16.314700000000002,24.8748,24.9256,25.1641,14.6011,25.667900000000003,15.0876,26.1376,26.7949,27.0374,19.4402,16.5277,27.6761,27.832,28.1152,17.1846,28.722,29.0116,29.0757,29.1185,20.7096,29.714,30.1761,30.23,30.2992,30.3027,30.4109,30.6312,30.7662,31.143,31.1704,31.4588,31.5567,23.6985,32.3644,25.1136,33.4996,22.6194,33.6689,34.0702,34.0982,34.1143,19.349,34.6924,34.7602,34.8195,34.8576,35.1915,35.8561,35.9403,36.2277,36.2341,36.5636,36.5665,36.8197,24.5465,37.2346,37.5508,37.6547,37.8429,38.319,38.4937,38.9586,39.6048,40.893800000000006,41.6804,41.9537,30.7952,43.9555
6.0,4.6759,4.6759,4.6759,4.16,4.16,4.16,7.3631,6.1501,8.0162,8.2759,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.9626,3.8666,8.9756,6.21,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,9.3295,12.3792,12.4854,12.4854,4.5364,5.3116,13.0646,6.9926,4.861800000000001,10.7975,13.6115,14.2398,12.9919,12.9919,10.6827,9.3727,7.1286000000000005,15.1993,15.3271,8.1397,12.1589,13.5128,17.409599999999998,17.5364,17.5364,17.7977,18.0273,18.1976,18.1976,18.4955,18.4955,19.1332,11.6978,11.6978,19.6431,20.0538,20.0538,20.0931,20.4875,20.5685,20.5685,20.9116,11.7071,21.1687,21.1972,21.226,15.3952,23.0051,16.3731,23.4245,23.5711,13.8152,15.774299999999998,24.0424,24.044,16.314700000000002,24.8748,24.9256,25.1641,14.6011,25.667900000000003,15.0876,26.1376,26.7949,27.0374,19.4402,16.5277,27.6761,27.832,28.1152,17.1846,28.722,29.0116,29.0757,29.1185,20.7096,29.714,30.1761,30.23,30.2992,30.3027,30.4109,30.6312,30.7662,31.143,31.1704,31.4588,31.5567,23.6985,32.3644,25.1136,33.4996,22.6194,33.6689,34.0702,34.0982,34.1143,19.349,34.6924,34.7602,34.8195,34.8576,35.1915,35.8561,35.9403,36.2277,36.2341,36.5636,36.5665,36.8197,24.5465,37.2346,37.5508,37.6547,37.8429,38.319,38.4937,38.9586,39.6048,40.893800000000006,41.6804,41.9537,30.7952,43.9555
6.0,4.6759,4.6759,4.6759,4.16,4.16,4.16,7.3631,6.1501,8.0162,8.2759,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.9626,3.8666,8.9756,6.21,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,9.3295,12.3792,12.4854,12.4854,4.5364,5.3116,13.0646,6.9926,4.861800000000001,10.7975,13.6115,14.2398,12.9919,12.9919,10.6827,9.3727,7.1286000000000005,15.1993,15.3271,8.1397,12.1589,13.5128,17.409599999999998,17.5364,17.5364,17.7977,18.0273,18.1976,18.1976,18.4955,18.4955,19.1332,11.6978,11.6978,19.6431,20.0538,20.0538,20.0931,20.4875,20.5685,20.5685,20.9116,11.7071,21.1687,21.1972,21.226,15.3952,23.0051,16.3731,23.4245,23.5711,13.8152,15.774299999999998,24.0424,24.044,16.314700000000002,24.8748,24.9256,25.1641,14.6011,25.667900000000003,15.0876,26.1376,26.7949,27.0374,19.4402,16.5277,27.6761,27.832,28.1152,17.1846,28.722,29.0116,29.0757,29.1185,20.7096,29.714,30.1761,30.23,30.2992,30.3027,30.4109,30.6312,30.7662,31.143,31.1704,31.4588,31.5567,23.6985,32.3644,25.1136,33.4996,22.6194,33.6689,34.0702,34.0982,34.1143,19.349,34.6924,34.7602,34.8195,34.8576,35.1915,35.8561,35.9403,36.2277,36.2341,36.5636,36.5665,36.8197,24.5465,37.2346,37.5508,37.6547,37.8429,38.319,38.4937,38.9586,39.6048,40.893800000000006,41.6804,41.9537,30.7952,43.9555
6.0,4.6759,4.6759,4.6759,4.16,4.16,4.16,7.3631,6.1501,8.0162,8.2759,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.9626,3.8666,8.9756,6.21,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,9.3295,12.3792,12.4854,12.4854,4.5364,5.3116,13.0646,6.9926,4.861800000000001,10.7975,13.6115,14.2398,12.9919,12.9919,10.6827,9.3727,7.1286000000000005,15.1993,15.3271,8.1397,12.1589,13.5128,17.409599999999998,17.5364,17.5364,17.7977,18.0273,18.1976,18.1976,18.4955,18.4955,19.1332,11.6978,11.6978,19.6431,20.0538,20.0538,20.0931,20.4875,20.5685,20.5685,20.9116,11.7071,21.1687,21.1972,21.226,15.3952,23.0051,16.3731,23.4245,23.5711,13.8152,15.774299999999998,24.0424,24.044,16.314700000000002,24.8748,24.9256,25.1641,14.6011,25.667900000000003,15.0876,26.1376,26.7949,27.0374,19.4402,16.5277,27.6761,27.832,28.1152,17.1846,28.722,29.0116,29.0757,29.1185,20.7096,29.714,30.1761,30.23,30.2992,30.3027,30.4109,30.6312,30.7662,31.143,31.1704,31.4588,31.5567,23.6985,32.3644,25.1136,33.4996,22.6194,33.6689,34.0702,34.0982,34.1143,19.349,34.6924,34.7602,34.8195,34.8576,35.1915,35.8561,35.9403,36.2277,36.2341,36.5636,36.5665,36.8197,24.5465,37.2346,37.5508,37.6547,37.8429,38.319,38.4937,38.9586,39.6048,40.893800000000006,41.6804,41.9537,30.7952,43.9555
6.0,4.6759,4.6759,4.6759,4.16,4.16,4.16,7.3631,6.1501,8.0162,8.2759,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.9626,3.8666,8.9756,6.21,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,9.3295,12.3792,12.4854,12.4854,4.5364,5.3116,13.0646,6.9926,4.861800000000001,10.7975,13.6115,14.2398,12.9919,12.9919,10.6827,9.3727,7.1286000000000005,15.1993,15.3271,8.1397,12.1589,13.5128,17.409599999999998,17.5364,17.5364,17.7977,18.0273,18.1976,18.1976,18.4955,18.4955,19.1332,11.6978,11.6978,19.6431,20.0538,20.0538,20.0931,20.4875,20.5685,20.5685,20.9116,11.7071,21.1687,21.1972,21.226,15.3952,23.0051,16.3731,23.4245,23.5711,13.8152,15.774299999999998,24.0424,24.044,16.314700000000002,24.8748,24.9256,25.1641,14.6011,25.667900000000003,15.0876,26.1376,26.7949,27.0374,19.4402,16.5277,27.6761,27.832,28.1152,17.1846,28.722,29.0116,29.0757,29.1185,20.7096,29.714,30.1761,30.23,30.2992,30.3027,30.4109,30.6312,30.7662,31.143,31.1704,31.4588,31.5567,23.6985,32.3644,25.1136,33.4996,22.6194,33.6689,34.0702,34.0982,34.1143,19.349,34.6924,34.7602,34.8195,34.8576,35.1915,35.8561,35.9403,36.2277,36.2341,36.5636,36.5665,36.8197,24.5465,37.2346,37.5508,37.6547,37.8429,38.319,38.4937,38.9586,39.6048,40.893800000000006,41.6804,41.9537,30.7952,43.9555
7.0,4.8092,4.8092,4.8092,2.6572,2.6572,2.6572,5.7399,3.6034,8.1495,8.4093,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,2.9626,inf,5.9372,7.5107,8.2805,11.3949,11.3949,11.3949,11.3949,11.3949,11.3949,11.4,7.638,12.6438,12.6438,7.467,7.7535,12.7512,9.4345,6.7362,12.8681,13.2981,9.4986,14.6582,14.6582,12.7533,11.4527,9.5705,14.8859,15.4856,7.1505,14.6008,14.7719,17.568099999999998,17.6949,17.6949,14.2245,18.1858,18.356,18.356,18.6539,18.6539,19.2917,14.1397,14.1397,19.3298,20.2123,20.2123,20.2515,20.646,20.727,20.727,21.0701,13.7777,21.3271,21.3557,16.4443,21.9446,19.4318,23.5179,20.086,19.9978,16.2571,18.7049,24.2009,23.7307,19.2453,20.0932,21.5871,20.3825,12.7099,20.8863,17.5295,30.4073,25.5278,27.1959,21.8821,18.9696,27.8345,23.0503,23.3335,15.2934,23.9404,24.2299,24.294,29.2769,20.4641,29.8725,30.3346,30.3885,25.5176,30.4612,25.6293,25.8496,27.1929,29.0111,26.3887,31.6173,31.7152,23.9687,28.7912,25.3838,33.658,33.6982,33.8273,34.2287,34.2566,34.272800000000004,21.7909,34.8509,31.187,30.0378,35.016,35.3499,36.0145,36.0987,36.3862,36.3925,36.7221,32.993300000000005,36.9781,26.9884,37.393,32.7692,37.8132,38.0013,33.5373,33.7121,39.117,34.8232,41.0522,41.8389,42.1121,42.4287,44.114
8.0,3.5318,3.5318,3.5318,4.4787,4.4787,4.4787,7.6818,7.4234,8.3665,7.9111,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,3.8666,5.9372,inf,9.2299,2.3433,11.9625,11.9625,11.9625,11.9625,11.9625,11.9625,5.462899999999999,12.6335,9.2789,9.2789,7.985399999999999,5.3047,13.3188,3.8674,8.485700000000001,6.930899999999999,13.8658,14.4941,9.1252,9.1252,6.8161000000000005,5.5155,5.9226,15.4536,11.461200000000002,11.7636,7.5901,8.834700000000002,15.1171,17.7907,17.7907,18.052,11.6747,18.4519,18.4519,14.4683,14.4683,16.840700000000002,10.2687,10.2687,19.8974,17.761400000000002,17.761400000000002,20.3474,20.7418,20.8228,20.8228,21.1659,7.8405,11.6686,21.4515,21.4803,13.3484,23.2593,14.3263,23.6788,23.8253,11.7683,16.0672,24.2967,24.2983,16.607599999999998,25.1291,25.1799,25.4184,17.56,25.9222,13.0407,26.3919,27.0492,27.2917,18.011200000000002,14.4808,27.9304,28.0863,28.3695,20.1435,28.9763,29.2659,29.33,19.6501,24.3335,29.9683,20.7077,20.7616,30.5535,30.557,30.6652,30.8855,31.0205,31.3973,31.4247,31.7131,22.0883,25.3858,32.618700000000004,26.8009,33.753800000000005,20.5725,24.2005,34.3245,34.3525,34.3686,17.92,34.9467,35.0145,35.073800000000006,35.1118,35.445699999999995,36.1104,36.1946,26.7593,26.7657,27.0952,36.820800000000006,37.0739,23.1174,37.488800000000005,37.8051,28.1863,38.0972,38.5733,38.748,29.4902,39.8591,41.148,41.9347,42.208,29.3662,34.4871
9.0,4.4526,4.4526,4.4526,5.7512,5.7512,5.7512,2.2389,5.9533000000000005,2.7008,4.8072,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,8.9756,7.5107,9.2299,inf,9.1156,3.2899000000000003,3.2899000000000003,3.2899000000000003,3.2899000000000003,3.2899000000000003,3.2899000000000003,11.2944,6.0388,7.260800000000001,7.260800000000001,13.0556,13.3421,4.646199999999999,12.0682,13.5558,10.676,5.1931,6.7265,10.6143,10.6143,13.5884,13.7163,14.1234,6.7809,10.4705,15.634,15.7909,20.0973,15.1291,8.9216,8.9216,9.9824,15.7468,8.6696,8.6696,9.8806,9.8806,11.7889,18.4695,18.4695,11.2248,17.7733,17.7733,17.8125,18.207,13.5279,13.5279,18.6311,18.7875,18.8881,12.8227,15.6837,19.5056,15.1898,21.0789,15.0061,15.7558,21.4417,24.268,21.7619,15.6257,24.8084,16.2048,16.5073,12.2732,18.9923,20.1257,23.8585,18.3224,18.3765,24.7569,26.212,25.3813,16.5766,15.1258,19.4452,22.9223,23.1798,23.4693,18.9429,26.8379,27.7007,27.4335,27.8956,27.9495,17.5931,28.0222,15.7593,20.4984,22.9509,22.7247,25.6281,19.1328,29.2762,32.2177,24.5491,33.6328,31.219,31.2592,31.3883,23.4336,19.8832,31.8338,31.8884,32.4119,26.9449,29.2772,32.577,32.9109,33.5755,33.659699999999994,33.947199999999995,33.9535,34.2831,28.7512,21.9283,34.9462,22.3432,32.0086,35.374199999999995,35.5623,32.7767,32.9515,36.678,34.0626,38.6132,39.3999,39.6731,39.9897,41.675
10.0,5.8333,5.8333,5.8333,6.6216,6.6216,6.6216,7.7073,9.5869,6.9365,6.4811000000000005,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,8.2805,2.3433,9.1156,inf,11.1123,11.1123,11.1123,11.1123,11.1123,11.1123,3.4161,12.5399,7.4994,7.4994,10.3656,6.589899999999999,12.4687,3.0449,10.8658,4.8841,13.0156,14.4005,7.078399999999999,7.078399999999999,4.7693,4.693,5.1001,14.6034,9.4144,14.1437,6.7677,8.0122,13.0703,17.6971,17.6971,17.9726,9.6279,18.3582,18.3582,12.4215,12.4215,14.7939,9.4463,9.4463,19.0473,15.7145,15.7145,20.2537,20.6482,20.7292,20.7292,21.0723,5.793699999999999,9.6218,21.3579,21.3867,12.5259,23.18,13.5038,22.8286,23.746,10.9459,15.2447,24.2031,23.4482,15.7851,25.0355,24.3298,25.3248,25.504900000000003,25.8286,12.2183,26.3126,26.199,27.1981,17.1887,13.6584,27.8367,27.9926,28.2759,28.6252,28.8827,29.1723,29.2364,17.6032,28.1495,29.8747,18.6609,18.7148,30.4599,30.4634,30.5716,30.7919,30.9411,30.5472,31.331,31.6194,20.0415,27.2279,32.5393,28.643,33.6602,19.7501,22.1537,34.2309,34.2588,34.275,17.0975,34.8531,34.9351,34.9802,35.0182,35.3521,36.0167,36.1009,24.7125,24.7188,25.0484,36.7414,36.9803,22.295,37.3952,37.7115,26.1395,38.0035,38.4797,38.6544,27.4433,39.7655,41.0544,41.8411,42.1143,28.5437,32.4403
11.0,7.8646,7.8646,7.8646,9.6354,9.6354,9.6354,6.123,9.8375,4.2147,6.3211,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.7082,11.3949,11.9625,3.2899000000000003,11.1123,inf,inf,inf,inf,inf,inf,9.9634,10.017,3.7672,3.7672,15.9095,16.196,2.2026,14.1516,16.4097,8.447299999999998,4.3897,10.7047,7.6365,7.6365,11.8323,15.7997,16.206799999999998,5.9775,7.4927,20.7671,17.9916,16.2409,11.2726,6.478,6.478,11.5556,9.0817,6.226100000000001,6.226100000000001,7.437,7.437,9.3453,22.8902,22.8902,10.4213,10.124,10.124,9.9808,10.3753,11.0843,11.0843,10.7994,14.9311,15.0317,10.3791,20.8085,15.6491,15.9577,17.2224,14.2027,16.8392,17.5852,29.7347,13.9302,14.8222,26.8918,24.4574,15.7038,13.1216,24.9268,25.2505,20.002,22.7574,17.5731,16.9252,30.6326,21.5248,15.3608,15.974200000000002,27.6977,28.0471,28.3046,28.5941,28.6582,22.9814,43.3894,19.6018,24.0391,24.093,18.4415,20.1904,16.6077,30.2138,24.0344,21.9212,30.7529,18.077900000000003,25.4197,35.0716,25.317,36.4867,23.3873,27.4027,27.5319,23.958,18.5011,24.0021,28.0319,24.5802,28.0284,34.402,24.7453,25.0792,25.7438,25.828,30.0907,30.0971,30.4266,29.5191,21.1248,31.0897,21.5397,37.1334,31.5177,27.7306,37.9015,38.0762,32.8216,39.1874,30.7815,31.5682,31.8414,36.1332,37.8185
